id,country_code,framework_code,version,control_number,domain,title_en,title_ar,requirement_en,requirement_ar,control_type,maturity_level,priority,is_mandatory,evidence_types,status
563,ARE,UAE-DHA-STD,5.0,2.4,Clinical Quality,Clinical Quality - Control 4,Clinical Quality - ضابط 4,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
564,ARE,UAE-DHA-STD,5.0,3.4,Information Management,Information Management - Control 4,Information Management - ضابط 4,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
565,ARE,UAE-DHA-STD,5.0,4.4,Infrastructure,Infrastructure - Control 4,Infrastructure - ضابط 4,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
566,ARE,UAE-DHA-STD,5.0,5.4,HR,HR - Control 4,HR - ضابط 4,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
567,ARE,UAE-DHA-STD,5.0,1.5,Patient Safety,Patient Safety - Control 5,Patient Safety - ضابط 5,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
568,ARE,UAE-DHA-STD,5.0,2.5,Clinical Quality,Clinical Quality - Control 5,Clinical Quality - ضابط 5,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
569,ARE,UAE-DHA-STD,5.0,3.5,Information Management,Information Management - Control 5,Information Management - ضابط 5,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
570,ARE,UAE-DHA-STD,5.0,4.5,Infrastructure,Infrastructure - Control 5,Infrastructure - ضابط 5,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
571,ARE,UAE-DHA-STD,5.0,5.5,HR,HR - Control 5,HR - ضابط 5,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
572,ARE,UAE-DHA-STD,5.0,1.6,Patient Safety,Patient Safety - Control 6,Patient Safety - ضابط 6,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
573,ARE,UAE-DHA-STD,5.0,2.6,Clinical Quality,Clinical Quality - Control 6,Clinical Quality - ضابط 6,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
574,ARE,UAE-DHA-STD,5.0,3.6,Information Management,Information Management - Control 6,Information Management - ضابط 6,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
575,ARE,UAE-DHA-STD,5.0,4.6,Infrastructure,Infrastructure - Control 6,Infrastructure - ضابط 6,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
576,ARE,UAE-DHA-STD,5.0,5.6,HR,HR - Control 6,HR - ضابط 6,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
577,ARE,UAE-DHA-STD,5.0,1.7,Patient Safety,Patient Safety - Control 7,Patient Safety - ضابط 7,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
578,ARE,UAE-DHA-STD,5.0,2.7,Clinical Quality,Clinical Quality - Control 7,Clinical Quality - ضابط 7,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
579,ARE,UAE-DHA-STD,5.0,3.7,Information Management,Information Management - Control 7,Information Management - ضابط 7,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
580,ARE,UAE-DHA-STD,5.0,4.7,Infrastructure,Infrastructure - Control 7,Infrastructure - ضابط 7,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
581,ARE,UAE-DHA-STD,5.0,5.7,HR,HR - Control 7,HR - ضابط 7,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
582,ARE,UAE-DHA-STD,5.0,1.8,Patient Safety,Patient Safety - Control 8,Patient Safety - ضابط 8,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
583,ARE,UAE-DHA-STD,5.0,2.8,Clinical Quality,Clinical Quality - Control 8,Clinical Quality - ضابط 8,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
584,ARE,UAE-DHA-STD,5.0,3.8,Information Management,Information Management - Control 8,Information Management - ضابط 8,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
585,ARE,UAE-DHA-STD,5.0,4.8,Infrastructure,Infrastructure - Control 8,Infrastructure - ضابط 8,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
586,ARE,UAE-DHA-STD,5.0,5.8,HR,HR - Control 8,HR - ضابط 8,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
587,ARE,UAE-DHA-STD,5.0,1.9,Patient Safety,Patient Safety - Control 9,Patient Safety - ضابط 9,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
588,ARE,UAE-DHA-STD,5.0,2.9,Clinical Quality,Clinical Quality - Control 9,Clinical Quality - ضابط 9,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
589,ARE,UAE-DHA-STD,5.0,3.9,Information Management,Information Management - Control 9,Information Management - ضابط 9,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
590,ARE,UAE-DHA-STD,5.0,4.9,Infrastructure,Infrastructure - Control 9,Infrastructure - ضابط 9,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
591,ARE,UAE-DHA-STD,5.0,5.9,HR,HR - Control 9,HR - ضابط 9,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
592,ARE,UAE-DHA-STD,5.0,1.10,Patient Safety,Patient Safety - Control 10,Patient Safety - ضابط 10,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
593,ARE,UAE-DHA-STD,5.0,2.10,Clinical Quality,Clinical Quality - Control 10,Clinical Quality - ضابط 10,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
594,ARE,UAE-DHA-STD,5.0,3.10,Information Management,Information Management - Control 10,Information Management - ضابط 10,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
595,ARE,UAE-DHA-STD,5.0,4.10,Infrastructure,Infrastructure - Control 10,Infrastructure - ضابط 10,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
596,ARE,UAE-DHA-STD,5.0,5.10,HR,HR - Control 10,HR - ضابط 10,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
597,ARE,UAE-DHA-STD,5.0,1.11,Patient Safety,Patient Safety - Control 11,Patient Safety - ضابط 11,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
598,ARE,UAE-DHA-STD,5.0,2.11,Clinical Quality,Clinical Quality - Control 11,Clinical Quality - ضابط 11,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
599,ARE,UAE-DHA-STD,5.0,3.11,Information Management,Information Management - Control 11,Information Management - ضابط 11,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
600,ARE,UAE-DHA-STD,5.0,4.11,Infrastructure,Infrastructure - Control 11,Infrastructure - ضابط 11,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
601,ARE,UAE-DHA-STD,5.0,5.11,HR,HR - Control 11,HR - ضابط 11,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
602,ARE,UAE-DHA-STD,5.0,1.12,Patient Safety,Patient Safety - Control 12,Patient Safety - ضابط 12,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
603,ARE,UAE-DHA-STD,5.0,2.12,Clinical Quality,Clinical Quality - Control 12,Clinical Quality - ضابط 12,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
604,ARE,UAE-DHA-STD,5.0,3.12,Information Management,Information Management - Control 12,Information Management - ضابط 12,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
605,ARE,UAE-DHA-STD,5.0,4.12,Infrastructure,Infrastructure - Control 12,Infrastructure - ضابط 12,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
606,ARE,UAE-DHA-STD,5.0,5.12,HR,HR - Control 12,HR - ضابط 12,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
607,ARE,UAE-DHA-STD,5.0,1.13,Patient Safety,Patient Safety - Control 13,Patient Safety - ضابط 13,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
608,ARE,UAE-DHA-STD,5.0,2.13,Clinical Quality,Clinical Quality - Control 13,Clinical Quality - ضابط 13,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
609,ARE,UAE-DHA-STD,5.0,3.13,Information Management,Information Management - Control 13,Information Management - ضابط 13,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
610,ARE,UAE-DHA-STD,5.0,4.13,Infrastructure,Infrastructure - Control 13,Infrastructure - ضابط 13,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
611,ARE,UAE-DHA-STD,5.0,5.13,HR,HR - Control 13,HR - ضابط 13,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
612,ARE,UAE-DHA-STD,5.0,1.14,Patient Safety,Patient Safety - Control 14,Patient Safety - ضابط 14,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
613,ARE,UAE-DHA-STD,5.0,2.14,Clinical Quality,Clinical Quality - Control 14,Clinical Quality - ضابط 14,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
614,ARE,UAE-DHA-STD,5.0,3.14,Information Management,Information Management - Control 14,Information Management - ضابط 14,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
615,ARE,UAE-DHA-STD,5.0,4.14,Infrastructure,Infrastructure - Control 14,Infrastructure - ضابط 14,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
616,ARE,UAE-DHA-STD,5.0,5.14,HR,HR - Control 14,HR - ضابط 14,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
617,ARE,UAE-DHA-STD,5.0,1.15,Patient Safety,Patient Safety - Control 15,Patient Safety - ضابط 15,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
618,ARE,UAE-DHA-STD,5.0,2.15,Clinical Quality,Clinical Quality - Control 15,Clinical Quality - ضابط 15,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
619,ARE,UAE-DHA-STD,5.0,3.15,Information Management,Information Management - Control 15,Information Management - ضابط 15,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
620,ARE,UAE-DHA-STD,5.0,4.15,Infrastructure,Infrastructure - Control 15,Infrastructure - ضابط 15,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
621,ARE,UAE-DHA-STD,5.0,5.15,HR,HR - Control 15,HR - ضابط 15,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
622,ARE,UAE-DHA-STD,5.0,1.16,Patient Safety,Patient Safety - Control 16,Patient Safety - ضابط 16,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
623,ARE,UAE-DHA-STD,5.0,2.16,Clinical Quality,Clinical Quality - Control 16,Clinical Quality - ضابط 16,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
624,ARE,UAE-DHA-STD,5.0,3.16,Information Management,Information Management - Control 16,Information Management - ضابط 16,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
625,ARE,UAE-DHA-STD,5.0,4.16,Infrastructure,Infrastructure - Control 16,Infrastructure - ضابط 16,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
626,ARE,UAE-DHA-STD,5.0,5.16,HR,HR - Control 16,HR - ضابط 16,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
627,ARE,UAE-DHA-STD,5.0,1.17,Patient Safety,Patient Safety - Control 17,Patient Safety - ضابط 17,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
628,ARE,UAE-DHA-STD,5.0,2.17,Clinical Quality,Clinical Quality - Control 17,Clinical Quality - ضابط 17,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
629,ARE,UAE-DHA-STD,5.0,3.17,Information Management,Information Management - Control 17,Information Management - ضابط 17,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
630,ARE,UAE-DHA-STD,5.0,4.17,Infrastructure,Infrastructure - Control 17,Infrastructure - ضابط 17,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
631,ARE,UAE-DHA-STD,5.0,5.17,HR,HR - Control 17,HR - ضابط 17,The organization shall implement hr controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط HR لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
632,ARE,UAE-DHA-STD,5.0,1.18,Patient Safety,Patient Safety - Control 18,Patient Safety - ضابط 18,The organization shall implement patient safety controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Patient Safety لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
